"id","article","name","image","price_new","price_old","discount","date_update","type","length","width","height","weight","volume","actual","link"
"17810739-ce7b-4ddb-974f-106a66507f00","7361",Стул «Идальго М» П5.0167.5.02-1A,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/StyL_Idalgo_1A-2_30346_chereshnya-2.jpg,500,871,371,2024-09-11 00:00:00.000,стул,625,600,995,13,0.371,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stulya/stul-idalgo-m-p5-0167-5-02-1a/
ad265be2-5a72-423d-a374-fa17aeff17b5,"5792",Комод «Нортон» БМ2.768.1.61,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/8C3A9413-kopiya.jpg,600,655,55,2024-09-11 00:00:00.000,комод,1080,500,948,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/komod-norton-bm2-768-1-61/
d8755f14-9278-47d0-8295-8c462b97d51b,"2162",Фасады «Жаклин»,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/fasad_jaklin_gluhoi.jpg,0,0,0,2024-09-10 00:00:00.000,-,0,0,0,0,0.0,true,https://pinskdrev.by/catalog/kuhni/fasadyi-iz-massiva/fasadyi-jaklin/
"42023fc5-e86c-46f4-a807-1ac70da93dc2","3974",Фасады «Анталия»,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/antalia_facade-1.jpeg,0,0,0,2024-09-10 00:00:00.000,Фасад,0,0,0,0,0.0,true,https://pinskdrev.by/catalog/kuhni/fasadyi-iz-mdf/fasadyi-antaliya/
"13df0377-268f-4c1f-a110-daf7eb88dd71","436",Матрасы «Баланс»,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/products/balance_logo-kopiya.jpg,300,535,235,2024-09-10 00:00:00.000,стандартный матрас,0,0,0,0,0.0,true,https://pinskdrev.by/catalog/matrasyi/matrats-balans/
"821343bc-2aff-471d-9a77-ca8723b59694","7361",Стул «Идальго М» П5.0167.5.02-1A,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/StyL_Idalgo_1A-2_30346_chereshnya-2.jpg,871,0,-871,2024-09-10 00:00:00.000,стул,625,600,995,13,0.371,false,https://pinskdrev.by/catalog/korpusnaya-mebel/stulya/stul-idalgo-m-p5-0167-5-02-1a/
"3b94885d-b971-485e-a5c1-0bb80d1e91db","5792",Комод «Нортон» БМ2.768.1.61,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/8C3A9413-kopiya.jpg,655,0,-655,2024-09-10 00:00:00.000,комод,1080,500,948,0,0.0,false,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/komod-norton-bm2-768-1-61/
dc412e27-ffe1-4a52-b55e-ac907e25186b,"6747",Кровать 2-16 «Скарлетт» БМ2.778.1.10,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Krovat_2-16_Scarlet_BM2-778-1-10.jpg,1428,0,-1428,2024-09-10 00:00:00.000,двуспальная кровать,2057,1672,1050,0,0.0,false,https://pinskdrev.by/catalog/korpusnaya-mebel/krovati/krovat-2-16-skarlett-bm2-778-1-10/
"529be6c2-4854-40dc-9242-775feecf09aa","1772",Тумба «Алези Люкс» П1.349.0.03 (П350.03л),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/8C3A0936-kopiya-1.jpg,4104,0,-4104,2024-09-10 00:00:00.000,комод,1569,501,946,114,0.848,false,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/tumba-alezi-3-lyuks-p350-03l/
"27c68695-6e72-4301-bc91-d2d9f16e5601","5484",Кресло «Верди» (12),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/verdi_449-412-412_20gr_12.jpg,1680,0,-1680,2024-09-10 00:00:00.000,кресло,950,930,900,0,0.0,false,https://pinskdrev.by/catalog/myagkaya-mebel/kresla/kreslo-verdi-12/
"59097072-2066-4b2f-88f1-9927f2962143","4702","3-х местный диван «Гамма» (3м)",https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/gamma-_3m_18gr_1015-1.jpg,1682,0,-1682,2024-09-10 00:00:00.000,"3-х местный диван",2160,1010,965,0,0.0,false,https://pinskdrev.by/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-gamma-3m/
"6201ed2e-50df-4658-a4c7-02a1b55a6fd1","851",Тумба прикроватная «Алези» П1.350.1.20 (П349.03),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/tumba_prikrovat_alezi_p349_03_tabak5a6b2059b620a.jpg,1534,0,-1534,2024-09-10 00:00:00.000,тумба прикроватная,569,501,557,38,0.196,true,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/tumba-prikrovatnaya-p349-03-ot-n-m-dlya-spalni-ale/
"04e3d1d6-64de-4888-98f2-0844a13fcedf","860",Стол туалетный «Алези» П1.350.1.19 (П349.19),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_tualet_alezi_p349_19_tabak5c99c452d5898.jpg,1241,0,-1241,2024-09-10 00:00:00.000,стол туалетный,1069,501,801,38,0.095,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-p349-19-ot-n-m-dlya-spalni-alezi/
"200d2cfd-d1b4-4b6f-a7de-e1f6f3325306","5646",Кресло «Ронда 1» (12),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Ronda_462_21gr.jpg,634,0,-634,2024-09-10 00:00:00.000,кресло,680,1070,910,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/kresla/kreslo-ronda-12/
"2ca84e0d-e9e1-442b-b49a-c4294aab8c2a","769",Тумба прикроватная «Турин» П7.036.1.28 (П036.28),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/tumba_prikrovatnaya_turin_p036_28_white-1.jpg,197,0,-197,2024-09-10 00:00:00.000,тумба прикроватная,500,450,500,22,0.052,true,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/tumba-p036-28-ot-n-m-turin/
f6a1210d-042f-44ed-b9be-054b790e2469,"5547",Банкетка «Бонда» (18),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Bonda-18-gr--19-Tobago11.jpg,264,0,-264,2024-09-10 00:00:00.000,пуф,615,430,490,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/banketki/banketka-bonda-18/
"94c46f0c-3086-4ed2-9cfa-0360f9d697db","1779",Шкаф комбинированный «Верди Люкс 1з» П487.34-01з,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/IMG_2892.jpg,2026,0,-2026,2024-09-10 00:00:00.000,шкаф комбинированный,698,477,1996,121,1.513,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-kombinirovannyiy-verdi-lyuks-1z-p487-34-01z/
"011b4bef-f603-4fcd-a0dd-13c2fc8ede03","7106",Кровать двойная «Верди Классик» с высоким изножьем,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/krovat_dvoinaya_verdi_16_p434_08m_tabak5c764fe8345fe-1.jpg,3646,0,-3646,2024-09-10 00:00:00.000,двуспальная кровать,0,0,0,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/krovati/krovat-dvoynaya-verdi-klassik-s-vyisokim-iznojem/
"3fc5fb35-fb75-48f3-980b-0ddec9e81e65","7122",Стол туалетный «Верди Классик» П3.0487.1.36,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_tualet_verdi_p095_16_dub_rustikal_patinir-1.jpg,1242,0,-1242,2024-09-10 00:00:00.000,стол туалетный,1048,477,764,60,0.41361,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-tualetnyiy-verdi-klassik-p3-0487-1-36/
b260e7eb-27e1-4339-a3d6-2b65daa42eaa,"7119",Шкаф для одежды 3д «Верди Классик» П3.0487.1.25,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Shkaf_Verdi_Luks_P434-10_tabak-1-1.jpg,4560,0,-4560,2024-09-10 00:00:00.000,шкаф для одежды,1598,637,2266,156,0.77009,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-dlya-odejdyi-3d-verdi-klassik-p3-0487-1-25/
a0084273-5e63-4c41-8dba-e6d20025ef3f,"2813",Банкетка «Ирис 1» (18),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/iris_1_967-970-30165_18gr_18.jpg,569,0,-569,2024-09-10 00:00:00.000,пуф,740,520,540,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/banketki/banketka-iris-1-18/
"4cadbf2a-8d50-4197-96dc-9e216ec8edd4","4706","3-х местный диван «Мишель» (3м)",https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/mishel_264_18gr.jpg,3336,0,-3336,2024-09-10 00:00:00.000,"3-х местный диван",2160,1110,1010,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-mishel-3m/
"788f3f10-138b-4ee9-83e4-fe8a12c841d7","5641",Кресло «Петра 1» (12),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Petra_30197_24gr-_12.jpg,876,0,-876,2024-09-10 00:00:00.000,кресло,730,1000,950,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/kresla/kreslo-petra-12/
b96595f0-7e53-44e8-95cb-4f0ae3859f6b,"2194",Стол письменный 2т «Турин» П7.036.2.51 (П036.51),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_pismen_turin_p036_51_sosna_kareliya.jpg,581,0,-581,2024-09-10 00:00:00.000,стол письменный,1500,650,750,79,0.1567,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-pismennyiy-turin-p036-51/
"629c2078-b650-4284-bd8d-d30c23412c08","731",Шкаф с витриной «Турин» П7.036.0.12 (П036.12),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/shkaf_s_vitrinoi_turin_p036_12_dub_kanyon.jpg,701,0,-701,2024-09-10 00:00:00.000,шкаф комбинированный,710,494,2200,86,0.1994,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-s-vitrinoy-p036-12-ot-n-m--turin/
"20b2c26d-512c-4e9f-9c8f-633e20e846d2","5225",Тумба прикроватная «Денвер» П6.639.1.04,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/8C3A8124.jpg,341,0,-341,2024-09-10 00:00:00.000,тумба прикроватная,454,432,450,0,0.0,false,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/tumba-prikrovatnaya-denver-p6-639-1-04/
c46e4119-ab21-4538-bde8-0a8f1d47b709,"2979",Стол обеденный «Премьер» П4.613.4.05 (П613.05),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Premier_1R_1500_900_7785d1f3c96ef35f.jpg,1406,0,-1406,2024-09-10 00:00:00.000,стол обеденный,1500,900,778,0,0.0,false,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-premer-1r-p613-05/
"2c3733af-7b41-4ef3-b691-788b3b65005a","3498",Шкаф «Лайн» П6.619.0.04 (П619.04),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/4J4A44875dee3de86deb75df0a1fc3ddf5.jpg,845,0,-845,2024-09-10 00:00:00.000,шкаф комбинированный,854,390,1480,75,0.0,false,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-layn-p619-04/
"206bc9e7-cc22-4bf3-978d-661787487957","1918",Шкаф-витрина «Алези» П1.350.0.08-01 (П350.08-01),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/alezi_p350-08-015d23296ec22e8.jpg,2818,0,-2818,2024-09-10 00:00:00.000,шкаф с витриной,740,536,1938,101,0.671,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-s-vitrinoy-alezi-8-p350-08-01/
ca66b7d9-8178-4312-91d7-829bd038b7df,"843",Шкаф-витрина «Алези» П1.350.0.08 (П350.08),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/alezi_p350-085d232a689c6e0.jpg,2818,0,-2818,2024-09-10 00:00:00.000,шкаф с витриной,740,536,1938,101,0.671,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-s-vitrinoy-alezi-8-p350-08/
ec522cfc-dac9-4a19-814c-7403489145a5,"7105",Комод «Верди Классик» П3.0487.1.02,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/tumba_verdi_p095_02_dub_rustikal_patinir-1.jpg,1348,0,-1348,2024-09-10 00:00:00.000,комод,1148,477,919,62,0.66958,true,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/komod-verdi-klassik-p3-0487-1-02/
b30cb7b4-fc98-4b19-8ed8-dd187b8757bc,"7164",Шкаф для одежды 4д «Верди Классик» П3.0487.1.01,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/shkaf_4-dvern_verdi_p095_01_dub_rustikal_patinir-1.jpg,5445,0,-5445,2024-09-10 00:00:00.000,шкаф для одежды,2048,637,2266,238,0.82144,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-dlya-odejdyi-4d-verdi-klassik-p3-0487-1-01/
ea5c4f88-1aed-4bc8-b2bc-31b2d26ba5a4,"5642",Кресло «Камила» (12),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Kamila_1011_18gr-_12-1.jpg,1301,0,-1301,2024-09-10 00:00:00.000,кресло поворотное,930,880,700,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/kresla/kreslo-kamila-12/
"392c7ef9-ca2c-4f99-b987-9dbba5198861","1947",Кресло «Рейн 1» (12),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/rein_1_82-30340_1_19gr_125cab29b9a31ee.jpg,802,0,-802,2024-09-10 00:00:00.000,кресло,920,930,920,38,0.65,true,https://pinskdrev.by/catalog/myagkaya-mebel/kresla/kreslo-reyn-1/
"907e01d2-ea1a-478e-9655-1c3668be5044","7502","2-х местный диван «Леруа» (22)",https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/lerua_44-44-44_19gr_22_2_1.jpg,2918,0,-2918,2024-09-10 00:00:00.000,"2-х местный диван",2310,1140,970,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/divanyi/2-h-mestnyiy-divan-lerua-22/
"3c00fdbe-c369-49dc-baba-fceefa063c85","770",Шкаф для одежды 3д «Турин» П7.036.1.16-01 (П036.16),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/shkaf_turin_p036_16_white-1.jpg,1169,0,-1169,2024-09-10 00:00:00.000,шкаф для одежды,1596,640,2200,193,0.427,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-p036-16-ot-n-m-turin/
ff3fca31-929b-4517-abfa-6cecb025976c,"2501",Шкаф для одежды 4д «Турин» П7.036.1.77-01 (П036.77),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/shkaf_turin_p036_77_sosna_kareliya5b0f9f8579211.jpg,1402,0,-1402,2024-09-10 00:00:00.000,шкаф для одежды,2070,643,2200,249,0.58511,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-turin-p036-77/
ed20b7c9-2486-4663-a7f1-05778624037d,"1714",Шкаф для одежды «Тунис» П6.343.1.06 (П344.06),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/4J4A1304.jpg,1949,0,-1949,2024-09-10 00:00:00.000,шкаф для одежды,1252,605,2150,144,0.297,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-dlya-odejdyi-tunis-p344-06/
"3aea980f-229c-4b59-ab5d-3ec9cd43e4f7","7159",Шкаф комбинированный «Валенсия Классик» П3.0589.0.01,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/shkaf_s_vitrinoi_valensiya_1z_p244_14_r46_patinir-2.jpg,3311,0,-3311,2024-09-10 00:00:00.000,шкаф с витриной,712,522,2221,125,1.06264,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-kombinirovannyiy-valensiya-klassik-p3-0589-0-01/
b5699f98-0d7a-4be9-96b6-b6826428cf62,"7162",Шкаф комбинированный «Валенсия Классик» П3.0589.0.01-01,https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/shkaf_s_vitrinoi_valensiya_1-1z_p244_14_1_r46_patinir-1-1.jpg,3311,0,-3311,2024-09-10 00:00:00.000,шкаф с витриной,712,522,2221,106,1.06264,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-kombinirovannyiy-valensiya-klassik-p3-0589-0-01-01/
c2586f67-5524-4509-a7bd-66465fc96534,"2393",Банкетка «Kaya (Кайя)» (18),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/kaya_205_b-2_22gr_185ac4b363ce819.jpg,295,0,-295,2024-09-10 00:00:00.000,пуф,485,485,440,0,0.0,true,https://pinskdrev.by/catalog/myagkaya-mebel/banketki/banketka-kaya-18/
abdaa78a-ed68-4dee-b038-0b90984553a5,"853",Портал для камина «Алези» П1.350.0.04 (П350.04),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/p350-04_oborot5d2338f567c60.jpg,1574,0,-1574,2024-09-10 00:00:00.000,портал для камина,1218,408,1079,72,0.507,true,https://pinskdrev.by/catalog/korpusnaya-mebel/dekorativnyie-elementyi/podstavka-dekorativnaya-alezi-1-p350-04/
cb876639-315f-40fd-a7db-979d02d38bcb,"852",Тумба «Алези» П1.350.0.01 (П350.01),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Tumba_3z_P350-1-1.jpg,3070,0,-3070,2024-09-10 00:00:00.000,тумба комбинированная,1569,501,946,132,0.908,true,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/tumba-alezi-3z-p350-01/
d51aaa3b-c255-438a-a8ae-0adc0dddf98e,"845",Тумба «Алези» П1.350.0.03 (П350.03),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/tumba_alezi_3_p350_03_antichnaya_bronza.jpg,3070,0,-3070,2024-09-10 00:00:00.000,тумба комбинированная,1569,501,946,113,0.848,true,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/tumba-alezi-3-p350-03/
"4cc1bbcb-1287-44c0-8bed-5dcb0a7906d6","2128",Шкаф с витриной «Алези» П1.350.0.19 (П350.19),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Shkaf_s_vetrina_Alezi_2_P350-19_tabak_.jpg,3562,0,-3562,2024-09-10 00:00:00.000,шкаф с витриной,1240,536,1938,155,1.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-s-vitrinoy-alezi-2-p350-19/
"0e5f1ff1-f7f0-456a-a054-238336247572","2129",Подставка под цветы «Алези» П1.350.0.20 (П350.20),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/395-07-01.jpg,1330,0,-1330,2024-09-10 00:00:00.000,подставка декоративная,599,599,558,39,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/dekorativnyie-elementyi/podstavka-dekorativnaya-alezi-2-p350-20/
"53772620-fe48-42a0-b701-49e49117e9fa","880",Тумба «Алези» П1.350.0.18 (П350.18),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/tumba_alezi_2_p350_18_antichnaya_bronza5acb0a36bf489.jpg,2460,0,-2460,2024-09-10 00:00:00.000,тумба комбинированная,1069,501,946,81,0.583,true,https://pinskdrev.by/catalog/korpusnaya-mebel/tumbyi/tumba-alezi-2-p350-18/
c9a27ddd-cb8e-4228-b269-f3e3b6db45cd,"2422",Шкаф «Алези» П1.350.0.22 (П350.22),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/P350-22_tabak5d2330c7b234e.jpg,2477,0,-2477,2024-09-10 00:00:00.000,шкаф для книг,740,536,1938,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/shkafyi/shkaf-alezi-8-p350-22/
"724a6eef-e51e-4b5d-be23-34f4ed6c842d","2130",Полка «Алези» П1.350.0.21 (П350.21),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/polka_alezi_1_p350_21_slon_kost_zoloto5acb07caa5176-1-1.jpg,922,0,-922,2024-09-10 00:00:00.000,полка,1540,220,1090,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/dekorativnyie-elementyi/polka-alezi-1-p350-21/
f99ffedb-25a9-49a1-97c8-e64c89816e9c,"2982",Портал для камина «Алези» П1.350.0.26 (П350.26),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/350.jpg,2050,0,-2050,2024-09-10 00:00:00.000,портал для камина,1280,600,1079,75,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/dekorativnyie-elementyi/portal-dlya-kamina-alezi-1y-p350-26/
df1c34f7-36b0-4458-8779-52213f68ae99,"855",Стол журнальный «Алези» П1.350.0.40 (П354.02),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/354-02_tabak_oborot5d233b51b4750.jpg,744,0,-744,2024-09-10 00:00:00.000,стол журнальный,1100,600,491,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-jurnalnyiy-alezi-02-p-354-02/
"3abb213a-c149-4fdc-945c-6f9453f63193","871",Стол обеденный «Алези» П1.350.4.07 (П353.07),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_alezi_3_p353_07_antichnaya_bronza-1.jpg,2198,0,-2198,2024-09-10 00:00:00.000,стол обеденный,1500,900,756,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-alezi-3-p-353-07/
d9208e79-dee8-4c5c-830a-865369a20025,"2135",Стол обеденный «Алези» П1.350.4.09 (П353.09),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_alezi_14r_p353_09_antichnaya_bronza.jpg,2904,0,-2904,2024-09-10 00:00:00.000,стол обеденный,1700,1100,757,95,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-alezi-14r-p353-09/
"58237d7f-ba26-486a-8d4b-d604c59558b2","1793",Стол журнальный «Алези» П1.350.0.42 (П354.05),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_jurn_alezi_04_p354_05_antichnaya_bronza.jpg,646,0,-646,2024-09-10 00:00:00.000,стол журнальный,600,600,491,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-jurnalnyiy-alezi-04-p354-05/
"1bdd1d80-fa2c-4c25-b536-35f7bd34b7c1","2121",Стол журнальный «Алези» П1.350.0.44 (П354.08),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/354-08.jpg,1663,0,-1663,2024-09-10 00:00:00.000,стол журнальный,900,900,475,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-jurnalnyiy-alezi-06-p354-08/
c7d95e47-7326-42c9-9ec9-36a4bae401b3,"870",Стол журнальный «Алези» П1.350.0.41 (П354.04),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_jurn_alezi_03_p354_04_slon_kost.jpg,1385,0,-1385,2024-09-10 00:00:00.000,стол журнальный,1100,600,476,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-jurnalnyiy-alezi-03-p-354-04/
d3b3460b-e127-42ce-b19b-7d3b77accbdf,"866",Стол обеденный «Алези» П1.350.4.06 (П353.06),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/IMG_6735.jpg,1418,0,-1418,2024-09-10 00:00:00.000,стол обеденный,1500,900,776,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-alezi-2re-p-353-06/
"41dd359c-5a69-4930-9776-bfc2d04686b5","865",Стол обеденный «Алези» П1.350.4.05 (П353.05),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Stol_Alezi-2E_P353-05_antichnaya_bronza_s_zolocheniem.jpg,1178,0,-1178,2024-09-10 00:00:00.000,стол обеденный,1500,900,776,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-alezi-2e-p-353-05/
"4eef2b76-ff04-4b9f-9672-4f309955945e","872",Стол обеденный «Алези» П1.350.4.08 (П353.08),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_alezi_3r_p353_08_antichnaya_bronza.jpg,2419,0,-2419,2024-09-10 00:00:00.000,стол обеденный,1500,900,756,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-alezi-3r-p-353-08/
"70047d5e-fa86-4a29-93be-811606e73ad8","2122",Стол журнальный «Алези» П1.350.0.45 (П354.09),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Stol_zhyrnalnii_P354-09_Alezi_Antichnaya-bronza.jpg,1606,0,-1606,2024-09-10 00:00:00.000,стол журнальный,900,900,475,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-jurnalnyiy-alezi-07-p354-09/
"880e5367-f431-4882-9171-56934b88c4eb","873",Стол письменный 2т «Алези» П1.350.2.04 (П395.04),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/stol_alezi_p395_04_slon_kost_2.jpg,5602,0,-5602,2024-09-10 00:00:00.000,стол письменный,1970,777,751,144,0.946,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-p395-04-ot-n-m-dlya-kabineta-alezi-2-h-tumb/
"9e828370-1b9f-4d2d-8ffb-f55b6db30ab9","2425",Стол письменный «Алези» П1.350.2.06 (П395.06),https://pinskdrev.by/web/files/imagick_cache/w235h235t3/web/catalogfiles/catalog/offers/Stol_Alezi_P395.jpg,4270,0,-4270,2024-09-10 00:00:00.000,стол письменный,1400,777,751,0,0.0,true,https://pinskdrev.by/catalog/korpusnaya-mebel/stolyi/stol-alezi-p396-06/
